auroc,auprc,f1,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/clinical_train_ref,config/mrna_train_ref,config/mutation_train_ref,config/y_train_ref,config/clinical_val_ref,config/mrna_val_ref,config/mutation_val_ref,config/y_val_ref,config/seed,config/patience,config/num_epochs,config/fs_method,config/clin_hidden,config/mrna_hidden,config/mut_hidden,config/clin_dropout,config/mrna_dropout,config/mut_dropout,config/fusion_hidden,config/fusion_dropout,config/lr,config/activation,config/max_mutation_count,config/mutation_uniform_thresh,config/optimizer,config/weight_decay,config/momentum,config/nesterov,config/rmsprop_alpha,config/fs_C,config/fs_penalty,config/fs_threshold,config/fs_max_features,logdir
0.8208333333333333,0.7601304945054945,0.7857142857142857,103,1765233916,,False,104,ba3a2_00010,2025-12-08_17-45-16,0.35595202445983887,75.89340114593506,1084300,gpu2001.oscar.ccv.brown.edu,172.20.216.1,75.89340114593506,104,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[64],[64],"[128, 64]","[0.3, 0.3]","[0.2, 0.2]","[0.0, 0.0]",256,0.2954464715941209,0.001078184503512226,gelu,10,0.9460883752469353,SGD,2.4812124357486947e-05,0.81827354470737,True,0.9684028360721442,0.03523233163198313,l2,mean,200.0,ba3a2_00010
0.7875,0.6810187035187034,0.7407407407407407,19,1765233991,,True,20,ba3a2_00011,2025-12-08_17-46-31,0.345430850982666,67.80000638961792,1596529,gpu2001.oscar.ccv.brown.edu,172.20.216.1,67.80000638961792,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[64],[128],[128],"[0.3, 0.3]","[0.3, 0.3]","[0.2, 0.2]",64,0.25831794563550714,6.060207917719234e-05,leaky_relu,20,0.9868877416159915,Adam,0.003996430167694255,0.9202892768819209,True,0.927608263906626,0.6330402436741775,l2,0.5*mean,500.0,ba3a2_00011
0.71875,0.5864332165419122,0.6060606060606061,9,1765234028,,True,10,ba3a2_00012,2025-12-08_17-47-08,0.3569047451019287,29.931373596191406,2064030,gpu2001.oscar.ccv.brown.edu,172.20.216.1,29.931373596191406,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[64],"[256, 128]","[64, 32]","[0.0, 0.0]","[0.2, 0.2]","[0.2, 0.2]",256,0.18614138328087154,0.0066130274797487195,leaky_relu,5,0.9255528877263719,AdamW,0.0001566517163094647,0.9314600875616117,False,0.9984512887984712,0.005054765477258724,l2,mean,100.0,ba3a2_00012
0.8,0.6470025617084441,0.7586206896551724,79,1765234116,,True,80,ba3a2_00013,2025-12-08_17-48-36,0.3576228618621826,81.15579605102539,2284069,gpu2001.oscar.ccv.brown.edu,172.20.216.1,81.15579605102539,80,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[128, 64]","[128, 64]",[64],"[0.0, 0.0]","[0.3, 0.3]","[0.3, 0.3]",128,0.13260118384086272,5.394720267647734e-05,relu,10,0.9353787952200084,AdamW,0.0042110960850031565,0.8825349294469814,True,0.949761072217414,0.20305586522289132,l2,mean,,ba3a2_00013
0.6916666666666667,0.5000173029584793,0.64,9,1765234141,,True,10,ba3a2_00014,2025-12-08_17-49-01,0.3553924560546875,18.160454988479614,2808941,gpu2001.oscar.ccv.brown.edu,172.20.216.1,18.160454988479614,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32]","[256, 128]","[64, 32]","[0.0, 0.0]","[0.0, 0.0]","[0.2, 0.2]",64,0.1397801708983793,0.004471796861411278,silu,5,0.9857764662321558,Adam,5.161032492347078e-05,0.9836644156182972,True,0.9970528267878885,0.002001635634481713,l1,mean,500.0,ba3a2_00014
0.42083333333333334,0.3612569115943479,0.5454545454545454,9,1765234246,,True,10,ba3a2_00015,2025-12-08_17-50-46,0.34967994689941406,98.54026436805725,2959445,gpu2001.oscar.ccv.brown.edu,172.20.216.1,98.54026436805725,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32]",[128],[64],"[0.2, 0.2]","[0.3, 0.3]","[0.2, 0.2]",128,0.46500841740541593,1.626478746126889e-05,relu,20,0.9604029165141645,SGD,3.6335911653931684e-06,0.89848263394911,False,0.9319325256596215,2.481299452390815,l1,0.5*mean,100.0,ba3a2_00015
0.7541666666666667,0.6859496576408342,0.6666666666666666,9,1765234277,,True,10,ba3a2_00016,2025-12-08_17-51-17,0.3605668544769287,24.669530630111694,3556607,gpu2001.oscar.ccv.brown.edu,172.20.216.1,24.669530630111694,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32, 16]",[128],[128],"[0.3, 0.3]","[0.2, 0.2]","[0.0, 0.0]",64,0.04079709020012018,1.0364648739254168e-05,silu,5,0.9174846558160838,RMSprop,0.0006424916813668936,0.9512006071928591,False,0.9877750977461153,0.00128963582063575,l2,median,500.0,ba3a2_00016
0.5916666666666667,0.470076581027668,0.6153846153846154,9,1765234301,,True,10,ba3a2_00017,2025-12-08_17-51-41,0.3544485569000244,17.519564628601074,3747319,gpu2001.oscar.ccv.brown.edu,172.20.216.1,17.519564628601074,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32]",[64],[128],"[0.3, 0.3]","[0.2, 0.2]","[0.0, 0.0]",128,0.2954166302845054,1.2345274466024455e-05,silu,10,0.9740340504593692,AdamW,0.0001407115376152589,0.8620637359412477,False,0.9762293617567624,0.007299348683062307,l1,0.5*mean,500.0,ba3a2_00017
0.7833333333333334,0.6614770177076679,0.7272727272727273,39,1765234383,,True,40,ba3a2_00018,2025-12-08_17-53-03,0.35205984115600586,76.4063150882721,3887239,gpu2001.oscar.ccv.brown.edu,172.20.216.1,76.4063150882721,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[128, 64]","[128, 64]","[128, 64]","[0.0, 0.0]","[0.2, 0.2]","[0.2, 0.2]",128,0.020533758383937895,0.0001572036785737579,gelu,20,0.9669638378699204,AdamW,1.262998903932e-06,0.9829031987888057,True,0.9424031330190706,0.5675440866816692,l1,median,100.0,ba3a2_00018
0.8083333333333333,0.7167699130934425,0.7272727272727273,39,1765234418,,True,40,ba3a2_00019,2025-12-08_17-53-38,0.35068178176879883,28.65936589241028,188781,gpu2001.oscar.ccv.brown.edu,172.20.216.1,28.65936589241028,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[128],[64],"[64, 32, 16]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",256,0.3285556642500834,0.0002027770011536225,leaky_relu,15,0.9042944514922484,AdamW,2.6539376439360543e-05,0.9439907609882301,True,0.9338460870049238,0.002329143589765978,l1,mean,100.0,ba3a2_00019
0.8,0.671491498697381,0.7586206896551724,19,1765234485,,True,20,ba3a2_00020,2025-12-08_17-54-45,0.35475587844848633,58.89031147956848,402369,gpu2001.oscar.ccv.brown.edu,172.20.216.1,58.89031147956848,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[128, 64]","[128, 64, 32]","[128, 64]","[0.2, 0.2]","[0.2, 0.2]","[0.0, 0.0]",256,0.1731521605447004,0.0002477544357860111,leaky_relu,15,0.9043253031777331,AdamW,0.00034703605955441533,0.8086077618566885,True,0.9015151494887481,5.41683032767246,l2,mean,500.0,ba3a2_00020
0.8083333333333333,0.7178374865874866,0.7333333333333333,9,1765234516,,True,10,ba3a2_00021,2025-12-08_17-55-16,0.3554196357727051,25.257547616958618,796738,gpu2001.oscar.ccv.brown.edu,172.20.216.1,25.257547616958618,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[128, 64]",[128],[64],"[0.3, 0.3]","[0.2, 0.2]","[0.3, 0.3]",64,0.22912644524575831,0.00043336154204619504,leaky_relu,20,0.9347492374020697,Adam,0.0004035887830988477,0.8392700283765817,True,0.9068667687866414,0.0025299503921303707,l2,mean,200.0,ba3a2_00021
0.7875,0.726592144955148,0.6896551724137931,19,1765234563,,True,20,ba3a2_00022,2025-12-08_17-56-03,0.373004674911499,39.64873957633972,979632,gpu2001.oscar.ccv.brown.edu,172.20.216.1,39.64873957633972,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[64],[128],"[64, 32, 16]","[0.2, 0.2]","[0.2, 0.2]","[0.2, 0.2]",128,0.4072342412944679,7.007519651093011e-05,silu,10,0.9627063448827735,Adam,0.0055794656401373394,0.8074454020683728,True,0.9795446121081,0.01343192599352813,l2,mean,,ba3a2_00022
0.7333333333333333,0.675237832580098,0.6451612903225806,9,1765234644,,True,10,ba3a2_00023,2025-12-08_17-57-24,0.3529090881347656,73.94189620018005,1252368,gpu2001.oscar.ccv.brown.edu,172.20.216.1,73.94189620018005,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32]",[64],"[64, 32]","[0.2, 0.2]","[0.0, 0.0]","[0.3, 0.3]",256,0.46537866280178236,0.0037604364662000467,leaky_relu,15,0.9675783961012348,Adam,8.973143427684457e-06,0.8717684883734961,True,0.9500199848723379,2.022226812842965,l2,mean,200.0,ba3a2_00023
0.7875,0.6784221525600835,0.7142857142857143,19,1765234672,,True,20,ba3a2_00024,2025-12-08_17-57-52,0.35166454315185547,20.851720809936523,1725664,gpu2001.oscar.ccv.brown.edu,172.20.216.1,20.851720809936523,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[128, 64]","[256, 128]","[64, 32, 16]","[0.0, 0.0]","[0.3, 0.3]","[0.0, 0.0]",256,0.47840044256322817,0.0010722837222998313,silu,15,0.9443723091994625,RMSprop,6.21988117402936e-05,0.8557100466226323,True,0.9548166021822343,0.0070943331664363824,l1,0.5*mean,500.0,ba3a2_00024
0.7791666666666667,0.7060428691678692,0.6666666666666666,39,1765234760,,True,40,ba3a2_00025,2025-12-08_17-59-20,0.36048269271850586,82.18116593360901,1885001,gpu2001.oscar.ccv.brown.edu,172.20.216.1,82.18116593360901,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32, 16]","[128, 64, 32]",[128],"[0.2, 0.2]","[0.3, 0.3]","[0.2, 0.2]",256,0.02793557733867502,0.0016259480681891795,leaky_relu,15,0.9635248335490825,SGD,3.7322156377670738e-06,0.9446870200263198,False,0.9858200018257733,2.2590354962911756,l2,mean,500.0,ba3a2_00025
0.7916666666666666,0.7599225836735178,0.7096774193548387,9,1765234862,,True,10,ba3a2_00026,2025-12-08_18-01-02,0.33733105659484863,95.51423072814941,2407337,gpu2001.oscar.ccv.brown.edu,172.20.216.1,95.51423072814941,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[128],"[128, 64]",[128],"[0.2, 0.2]","[0.0, 0.0]","[0.0, 0.0]",64,0.1166140362122639,0.0005545187705601486,leaky_relu,5,0.9792323971774575,Adam,0.006151688122361411,0.9873402021263454,False,0.934671606423331,0.6803380835818699,l1,mean,500.0,ba3a2_00026
0.8291666666666666,0.7272458832017654,0.7692307692307693,115,1765234924,,False,116,ba3a2_00027,2025-12-08_18-02-04,0.3558504581451416,54.60592341423035,2958289,gpu2001.oscar.ccv.brown.edu,172.20.216.1,54.60592341423035,116,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32]",[128],[128],"[0.3, 0.3]","[0.3, 0.3]","[0.2, 0.2]",256,0.12684108693656937,0.00016428815800640663,relu,10,0.9666876474819601,RMSprop,2.9519227433917435e-06,0.9233499574020521,True,0.9674229032825941,0.008913040607738848,l1,0.5*mean,500.0,ba3a2_00027
0.7874999999999999,0.6760198407257231,0.7692307692307693,79,1765235017,,True,80,ba3a2_00028,2025-12-08_18-03-37,0.3502330780029297,86.90889739990234,3285087,gpu2001.oscar.ccv.brown.edu,172.20.216.1,86.90889739990234,80,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[64],"[128, 64, 32]",[128],"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",256,0.44557155684903554,0.0003829158357414171,gelu,20,0.906641690826186,SGD,0.0006048455536820955,0.8143325639470562,True,0.962310465175391,0.6067290033535007,l1,mean,,ba3a2_00028
0.7625,0.6072933881563912,0.72,9,1765235083,,True,10,ba3a2_00029,2025-12-08_18-04-43,0.3524434566497803,58.55330562591553,3830544,gpu2001.oscar.ccv.brown.edu,172.20.216.1,58.55330562591553,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32]",[64],"[64, 32]","[0.2, 0.2]","[0.2, 0.2]","[0.0, 0.0]",128,0.09406057986188066,0.00024609070748295197,relu,20,0.9525290500665785,RMSprop,2.7629967929252034e-05,0.8493904739423099,True,0.9691180096879548,0.13943938716215926,l1,mean,500.0,ba3a2_00029
0.7916666666666666,0.7381283068783069,0.7272727272727273,9,1765235170,,True,10,ba3a2_00030,2025-12-08_18-06-10,0.380673885345459,80.6377899646759,22165,gpu2001.oscar.ccv.brown.edu,172.20.216.1,80.6377899646759,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,"[64, 32, 16]","[128, 64, 32]","[64, 32]","[0.0, 0.0]","[0.2, 0.2]","[0.2, 0.2]",256,0.36285975419418,0.0006922223028537118,relu,10,0.9839455635018612,AdamW,0.00016082423349187035,0.8313185096160303,False,0.9372698733209269,1.7466799020707342,l2,0.5*mean,,ba3a2_00030
0.7708333333333334,0.6094155844155844,0.7407407407407407,39,1765235244,,True,40,ba3a2_00031,2025-12-08_18-07-24,0.3392980098724365,67.36158227920532,528027,gpu2001.oscar.ccv.brown.edu,172.20.216.1,67.36158227920532,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,LogisticRegression,[128],[64],"[64, 32]","[0.3, 0.3]","[0.0, 0.0]","[0.0, 0.0]",64,0.23434657989748514,0.00017557331414514498,leaky_relu,5,0.9050737946985835,AdamW,0.0005845983546133769,0.901525792255598,True,0.9986670468703166,0.16661988193989244,l1,mean,,ba3a2_00031
