auroc,auprc,f1,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/clinical_train_ref,config/mrna_train_ref,config/mutation_train_ref,config/y_train_ref,config/clinical_val_ref,config/mrna_val_ref,config/mutation_val_ref,config/y_val_ref,config/seed,config/patience,config/num_epochs,config/fs_method,config/clin_hidden,config/mrna_hidden,config/mut_hidden,config/clin_dropout,config/mrna_dropout,config/mut_dropout,config/fusion_hidden,config/fusion_dropout,config/lr,config/activation,config/max_mutation_count,config/mutation_uniform_thresh,config/optimizer,config/weight_decay,config/momentum,config/nesterov,config/rmsprop_alpha,config/fs_learning_rate,config/fs_max_depth,config/fs_n_estimators,config/fs_threshold,config/fs_max_features,logdir
0.8083333333333333,0.6255459616872661,0.75,19,1765249913,,True,20,5a0af_00020,2025-12-08_22-11-53,0.37676191329956055,67.194815158844,3539289,gpu2003.oscar.ccv.brown.edu,172.20.216.3,67.194815158844,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[128],[128],"[64, 32, 16]","[0.3, 0.3]","[0.0, 0.0]","[0.2, 0.2]",128,0.3248868413213817,1.3937239804606754e-05,relu,5,0.9798012348568242,RMSprop,3.1510149123840305e-05,0.9189133839857049,False,0.9496029485076106,0.06262184996751045,3,200,median,,5a0af_00020
0.7000000000000001,0.6253545109001765,0.625,9,1765249994,,True,10,5a0af_00021,2025-12-08_22-13-14,0.33852672576904297,71.75189137458801,3539636,gpu2003.oscar.ccv.brown.edu,172.20.216.3,71.75189137458801,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[64, 32]","[256, 128]","[128, 64]","[0.2, 0.2]","[0.3, 0.3]","[0.0, 0.0]",64,0.4056020883680015,0.0028967994358600024,silu,15,0.9738384159394141,RMSprop,0.004182178526757455,0.8372003156099663,True,0.921244322851129,0.036079242468046946,3,200,median,200.0,5a0af_00021
0.8500000000000001,0.8154484404484404,0.72,159,1765250087,,True,160,5a0af_00022,2025-12-08_22-14-47,0.3385586738586426,83.80559992790222,3539922,gpu2003.oscar.ccv.brown.edu,172.20.216.3,83.80559992790222,160,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[128],"[128, 64, 32]",[128],"[0.2, 0.2]","[0.2, 0.2]","[0.2, 0.2]",128,0.13034726411795156,0.00030768927811389724,relu,5,0.9313502944007878,SGD,0.003235102565788359,0.9396634983227383,True,0.9957904746005045,0.06447938933367407,3,50,0.5*mean,,5a0af_00022
0.8083333333333333,0.7745076574691179,0.75,9,1765250141,,True,10,5a0af_00023,2025-12-08_22-15-41,0.33429622650146484,45.32777523994446,3540281,gpu2003.oscar.ccv.brown.edu,172.20.216.3,45.32777523994446,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[128, 64]",[128],[64],"[0.3, 0.3]","[0.3, 0.3]","[0.2, 0.2]",64,0.11929842989517009,0.00109530315765447,gelu,5,0.9214412537163582,AdamW,0.00407578837913618,0.8959979507650929,False,0.9385721905357012,0.02751967130750071,7,50,mean,,5a0af_00023
0.7416666666666667,0.6466104497354497,0.6470588235294118,9,1765250189,,True,10,5a0af_00024,2025-12-08_22-16-29,0.35591793060302734,38.40747117996216,3540500,gpu2003.oscar.ccv.brown.edu,172.20.216.3,38.40747117996216,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[64],"[256, 128]","[128, 64]","[0.3, 0.3]","[0.2, 0.2]","[0.3, 0.3]",64,0.04585207362924054,0.0006416863155121926,silu,15,0.9191455105521806,Adam,0.0014666151770108544,0.9500274471309652,True,0.992161981463042,0.27484176964204043,5,200,median,,5a0af_00024
0.7916666666666666,0.7023252575884155,0.6666666666666666,9,1765250266,,True,10,5a0af_00025,2025-12-08_22-17-46,0.33199048042297363,67.92541575431824,3541025,gpu2003.oscar.ccv.brown.edu,172.20.216.3,67.92541575431824,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[64, 32, 16]","[128, 64]","[64, 32]","[0.2, 0.2]","[0.3, 0.3]","[0.0, 0.0]",128,0.4184819371186869,0.003986631701572258,relu,15,0.9383482327542247,RMSprop,1.954573586065699e-06,0.9561534112651677,False,0.9145138773475106,0.057311924807334456,5,200,mean,,5a0af_00025
0.8583333333333333,0.8626429025703073,0.7407407407407407,9,1765250312,,True,10,5a0af_00026,2025-12-08_22-18-32,0.337780237197876,35.57906532287598,3541493,gpu2003.oscar.ccv.brown.edu,172.20.216.3,35.57906532287598,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[64],[64],"[64, 32, 16]","[0.2, 0.2]","[0.3, 0.3]","[0.3, 0.3]",64,0.18899379506112723,0.0013039264435721995,relu,10,0.9297227276117189,AdamW,9.34330265731848e-05,0.8021571925058096,False,0.9565758294952961,0.12431062189960933,9,50,0.5*mean,,5a0af_00026
0.8958333333333334,0.8546525903433797,0.7857142857142857,39,1765250363,,True,40,5a0af_00027,2025-12-08_22-19-23,0.33950018882751465,42.104679107666016,3541911,gpu2003.oscar.ccv.brown.edu,172.20.216.3,42.104679107666016,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[64, 32]","[128, 64, 32]","[128, 64]","[0.2, 0.2]","[0.0, 0.0]","[0.3, 0.3]",64,0.04144566084667711,0.00038468952779413816,leaky_relu,10,0.9721898324124061,Adam,0.007577314388518514,0.8082003832706095,True,0.9042966775465191,0.23217225316771817,9,50,0.5*mean,200.0,5a0af_00027
0.8333333333333334,0.7798063048063048,0.7692307692307693,39,1765250431,,True,40,5a0af_00028,2025-12-08_22-20-31,0.3347487449645996,58.082802295684814,3542130,gpu2003.oscar.ccv.brown.edu,172.20.216.3,58.082802295684814,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[128],[64],[64],"[0.2, 0.2]","[0.3, 0.3]","[0.3, 0.3]",64,0.3137790400420317,0.0005661648927748015,silu,15,0.9040901742307312,RMSprop,0.006836119244284866,0.8109941405739645,False,0.9451100185257856,0.08241590671311486,9,100,median,500.0,5a0af_00028
0.7958333333333333,0.7752144137224782,0.75,39,1765250520,,True,40,5a0af_00029,2025-12-08_22-22-00,0.3492138385772705,78.9391496181488,3542419,gpu2003.oscar.ccv.brown.edu,172.20.216.3,78.9391496181488,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[128],"[256, 128]","[128, 64]","[0.0, 0.0]","[0.0, 0.0]","[0.3, 0.3]",128,0.016157975554825232,6.907016945696069e-05,leaky_relu,20,0.9542503693820968,RMSprop,4.471649524144918e-06,0.9730761650538301,True,0.993112650886403,0.04125023316593993,3,200,mean,100.0,5a0af_00029
0.8291666666666666,0.7734596422096421,0.7333333333333333,9,1765250607,,True,10,5a0af_00030,2025-12-08_22-23-27,0.3342771530151367,77.5748119354248,3542773,gpu2003.oscar.ccv.brown.edu,172.20.216.3,77.5748119354248,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[128],"[128, 64]","[64, 32, 16]","[0.0, 0.0]","[0.3, 0.3]","[0.0, 0.0]",128,0.40527666539091645,0.009158585158712831,leaky_relu,15,0.9534717643816921,SGD,3.732138876691291e-05,0.9575412019342378,True,0.9829945417664027,0.04923983945695482,7,200,mean,,5a0af_00030
0.8124999999999999,0.7964849864123912,0.7096774193548387,9,1765250657,,True,10,5a0af_00031,2025-12-08_22-24-17,0.3503227233886719,41.17055797576904,3543134,gpu2003.oscar.ccv.brown.edu,172.20.216.3,41.17055797576904,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[128, 64]",[64],"[64, 32, 16]","[0.3, 0.3]","[0.0, 0.0]","[0.2, 0.2]",256,0.2777158528013137,0.0020275064549386645,leaky_relu,10,0.9764682651609671,Adam,9.211690319121392e-06,0.8389586124162398,True,0.9944510516986135,0.0785947318608976,5,50,mean,500.0,5a0af_00031
0.7000000000000001,0.6339646079229413,0.6666666666666666,9,1765250705,,True,10,5a0af_00032,2025-12-08_22-25-05,0.3348214626312256,37.685890913009644,3543343,gpu2003.oscar.ccv.brown.edu,172.20.216.3,37.685890913009644,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[128, 64]",[128],[128],"[0.2, 0.2]","[0.2, 0.2]","[0.2, 0.2]",256,0.2600817505559967,0.0036020065726995155,relu,20,0.9504844174381848,AdamW,0.0014698443857248922,0.9120916204561509,True,0.9028494849550206,0.13044555671438107,3,100,median,200.0,5a0af_00032
0.8041666666666666,0.8204985538276613,0.6956521739130435,19,1765250752,,True,20,5a0af_00033,2025-12-08_22-25-52,0.34785914421081543,38.24302530288696,3543592,gpu2003.oscar.ccv.brown.edu,172.20.216.3,38.24302530288696,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[128, 64]",[128],[128],"[0.2, 0.2]","[0.2, 0.2]","[0.2, 0.2]",256,0.21873746101186453,0.005157937596208984,silu,5,0.9462590540243829,RMSprop,0.004384147061004685,0.8566122957929706,False,0.9853740071659278,0.2526719866290348,9,100,mean,100.0,5a0af_00033
0.7458333333333333,0.6922327264239029,0.6666666666666666,228,1765250885,,False,229,5a0af_00034,2025-12-08_22-28-05,0.3418118953704834,122.93390488624573,3543822,gpu2003.oscar.ccv.brown.edu,172.20.216.3,122.93390488624573,229,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[128, 64]","[128, 64, 32]",[128],"[0.2, 0.2]","[0.0, 0.0]","[0.2, 0.2]",64,0.10456539553925709,0.0005482135976853446,gelu,15,0.9483537075042663,SGD,3.252245757497284e-06,0.8288615117673359,False,0.9690690897959963,0.01844935532665831,9,50,0.5*mean,500.0,5a0af_00034
0.8,0.7929817568052862,0.72,9,1765250953,,True,10,5a0af_00035,2025-12-08_22-29-13,0.343095064163208,58.625452280044556,3544299,gpu2003.oscar.ccv.brown.edu,172.20.216.3,58.625452280044556,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[64, 32, 16]",[128],"[64, 32, 16]","[0.2, 0.2]","[0.3, 0.3]","[0.3, 0.3]",64,0.08446753153608227,6.851268962527163e-05,leaky_relu,10,0.907983228038135,Adam,0.00013730742255442106,0.8676383820116774,False,0.9360627162437595,0.05541257738017034,3,200,mean,100.0,5a0af_00035
0.7833333333333333,0.7813490354251224,0.6666666666666666,9,1765251092,,True,10,5a0af_00036,2025-12-08_22-31-32,0.34226322174072266,128.6359839439392,3544556,gpu2003.oscar.ccv.brown.edu,172.20.216.3,128.6359839439392,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[64],"[128, 64]","[64, 32, 16]","[0.0, 0.0]","[0.2, 0.2]","[0.0, 0.0]",64,0.2986390411277153,0.009094335831625784,gelu,15,0.983163758319669,AdamW,0.0002971796631657382,0.8700935915182568,False,0.971331090077755,0.012361914958379114,7,200,0.5*mean,200.0,5a0af_00036
0.55,0.4667142505910622,0.6,9,1765251135,,True,10,5a0af_00037,2025-12-08_22-32-15,0.3346426486968994,33.648847818374634,3545080,gpu2003.oscar.ccv.brown.edu,172.20.216.3,33.648847818374634,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[64, 32]","[256, 128]","[64, 32, 16]","[0.2, 0.2]","[0.2, 0.2]","[0.2, 0.2]",256,0.19858191625204125,2.0635143795636807e-05,gelu,5,0.9164055490628362,SGD,1.9423015749984125e-05,0.8401751213293435,False,0.9529982208375368,0.022104918521997006,3,50,median,200.0,5a0af_00037
0.8416666666666667,0.7548305860805861,0.7692307692307693,19,1765251220,,True,20,5a0af_00038,2025-12-08_22-33-40,0.3425018787384033,75.85553646087646,3545291,gpu2003.oscar.ccv.brown.edu,172.20.216.3,75.85553646087646,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[128],"[256, 128]",[128],"[0.3, 0.3]","[0.0, 0.0]","[0.3, 0.3]",128,0.14188795289936224,0.000122813720833929,relu,20,0.951370047420202,RMSprop,9.83990241409523e-05,0.8627662114433737,True,0.9234854523818634,0.014136602734461075,5,100,0.5*mean,500.0,5a0af_00038
0.8666666666666667,0.8484350079744817,0.75,19,1765251275,,True,20,5a0af_00039,2025-12-08_22-34-35,0.34423375129699707,45.725218296051025,3545660,gpu2003.oscar.ccv.brown.edu,172.20.216.3,45.725218296051025,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[64, 32]",[64],"[64, 32]","[0.3, 0.3]","[0.3, 0.3]","[0.0, 0.0]",256,0.4483051314870104,0.0005345585169551464,gelu,20,0.9004770005757845,AdamW,1.0755022125844455e-05,0.8324686416041125,True,0.9812652858421819,0.1151459070812807,7,100,0.5*mean,,5a0af_00039
0.7791666666666667,0.6766987179487179,0.7142857142857143,9,1765251358,,True,10,5a0af_00040,2025-12-08_22-35-58,0.35812878608703613,74.13864707946777,3545961,gpu2003.oscar.ccv.brown.edu,172.20.216.3,74.13864707946777,10,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,[128],"[256, 128]","[64, 32]","[0.0, 0.0]","[0.0, 0.0]","[0.3, 0.3]",64,0.3053100212208163,7.343306571887156e-05,leaky_relu,10,0.9138926443746782,RMSprop,1.9167645500178507e-05,0.9128377885360008,False,0.9333238235411981,0.015795987313154625,7,100,median,,5a0af_00040
0.85,0.8259479219038042,0.7586206896551724,19,1765251406,,True,20,5a0af_00041,2025-12-08_22-36-46,0.33597564697265625,38.63005208969116,3546297,gpu2003.oscar.ccv.brown.edu,172.20.216.3,38.63005208969116,20,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[128, 64]",[64],"[64, 32, 16]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",256,0.2365831005259461,0.000658120839722214,gelu,10,0.9096029325102093,Adam,0.0021012495389258,0.9833551130266374,False,0.9923608686428955,0.290886115159954,5,200,0.5*mean,,5a0af_00041
0.7958333333333334,0.6469291125541126,0.7857142857142857,39,1765251487,,True,40,5a0af_00042,2025-12-08_22-38-07,0.3404555320739746,71.95400834083557,3546496,gpu2003.oscar.ccv.brown.edu,172.20.216.3,71.95400834083557,40,ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000009e1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ae1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000be1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ce1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000de1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000ee1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff010000000fe1f505),ObjectRef(00ffffffffffffffffffffffffffffffffffffff0100000010e1f505),42,100,1000,XGBoost,"[128, 64]","[128, 64, 32]","[64, 32]","[0.0, 0.0]","[0.0, 0.0]","[0.2, 0.2]",128,0.4125663383463986,3.6242234023267625e-05,gelu,15,0.957038270734816,AdamW,2.7247203571622e-05,0.9666681027544906,True,0.9676152242782962,0.04651391394127911,9,100,0.5*mean,,5a0af_00042
